State,County,Ship Date,Mil Equip Quantity,Total Mil Cost
AL,LAUDERDALE,2011-08-12 00:00:00,2,50000.0
AL,LAUDERDALE,2012-02-10 00:00:00,1,72953.0
AL,LAUDERDALE,2012-07-12 00:00:00,22,77.07000000000001
AL,LAUDERDALE,2012-08-06 00:00:00,20,25.69
AL,LAWRENCE,2006-11-07 00:00:00,6,1911.0
AL,LAWRENCE,2012-03-22 00:00:00,1,39158.0
AL,LEE,2006-05-04 00:00:00,2,998.0
AL,LEE,2006-11-06 00:00:00,4,1996.0
AL,LEE,2006-11-07 00:00:00,8,1104.0
AL,LEE,2008-02-28 00:00:00,10,4990.0
AL,LEE,2012-03-01 00:00:00,1,25000.0
AL,LEE,2012-05-14 00:00:00,1,47989.0
AL,LEE,2013-10-02 00:00:00,1,60409.0
AL,LIMESTONE,2006-11-07 00:00:00,20,2760.0
AL,LOWNDES,2006-11-08 00:00:00,1,499.0
AL,LOWNDES,2013-04-25 00:00:00,1,25000.0
AL,MACON,2012-10-23 00:00:00,1,47069.0
AL,MADISON,2012-12-03 00:00:00,5,2495.0
AL,MADISON,2013-02-22 00:00:00,67,33433.0
AL,MADISON,2013-05-10 00:00:00,2,50000.0
AL,MADISON,2013-09-06 00:00:00,2,94910.0
AL,MADISON,2013-09-19 00:00:00,1,44722.0
AL,MADISON,2013-10-01 00:00:00,1,412000.0
AL,MADISON,2013-10-02 00:00:00,1,60409.0
AL,MADISON,2013-10-10 00:00:00,1,60409.0
AL,MADISON,2013-11-06 00:00:00,1,39052.0
AL,MADISON,2013-11-15 00:00:00,2,95978.0
AL,MARENGO,2007-02-21 00:00:00,2,276.0
AL,MARION,2006-11-07 00:00:00,4,1996.0
AL,MARION,2012-02-28 00:00:00,2,50000.0
AL,MARION,2012-05-17 00:00:00,1,25000.0
AL,MARSHALL,2006-05-24 00:00:00,9,1242.0
AL,MARSHALL,2006-11-06 00:00:00,4,1635.0
AL,MARSHALL,2006-11-07 00:00:00,6,2272.0
AL,MARSHALL,2006-12-07 00:00:00,2,184580.0
AL,MARSHALL,2007-09-11 00:00:00,2,184580.0
AL,MARSHALL,2011-03-08 00:00:00,6,2994.0
AL,MARSHALL,2011-12-21 00:00:00,1,47069.0
AL,MARSHALL,2012-02-04 00:00:00,1,25000.0
AL,MARSHALL,2012-02-23 00:00:00,1,25000.0
AL,MARSHALL,2012-03-01 00:00:00,2,78316.0
AL,MARSHALL,2012-03-13 00:00:00,2,50000.0
AL,MARSHALL,2012-03-16 00:00:00,1,44722.0
AL,MARSHALL,2012-04-05 00:00:00,1,25000.0
AL,MARSHALL,2012-04-11 00:00:00,1,25000.0
AL,MARSHALL,2012-04-12 00:00:00,3,120978.0
AL,MARSHALL,2012-04-20 00:00:00,5,2495.0
AL,MARSHALL,2012-04-23 00:00:00,1,25000.0
AL,MARSHALL,2012-04-27 00:00:00,3,75000.0
AL,MARSHALL,2012-05-23 00:00:00,3,97989.0
AL,MARSHALL,2012-06-12 00:00:00,2,72989.0
AL,MARSHALL,2012-06-30 00:00:00,39,34.42
AL,MARSHALL,2012-07-10 00:00:00,39,34.42
AL,MARSHALL,2012-07-21 00:00:00,9,1326.0
AL,MARSHALL,2012-08-23 00:00:00,1,41253.0
AL,MARSHALL,2013-06-13 00:00:00,4,139444.0
AL,MARSHALL,2013-07-10 00:00:00,3,94722.0
AL,MARSHALL,2013-09-24 00:00:00,1,47989.0
AL,MOBILE,2006-05-24 00:00:00,1,499.0
AL,MOBILE,2006-11-16 00:00:00,8,3992.0
AL,MOBILE,2007-09-05 00:00:00,10,1380.0
AL,MOBILE,2010-01-20 00:00:00,3,431.58
AL,MOBILE,2010-07-26 00:00:00,14,450.46
AL,MOBILE,2010-08-19 00:00:00,1,77522.0
AL,MOBILE,2010-08-24 00:00:00,1,77522.0
AL,MOBILE,2011-08-09 00:00:00,1,25000.0
AL,MOBILE,2011-11-01 00:00:00,1,25000.0
AL,MOBILE,2011-12-12 00:00:00,1,25000.0
AL,MOBILE,2012-03-01 00:00:00,31,168158.0
AL,MOBILE,2012-05-14 00:00:00,1,47989.0
AL,MOBILE,2012-05-17 00:00:00,3,75000.0
AL,MOBILE,2012-06-07 00:00:00,1,25000.0
AL,MOBILE,2012-08-14 00:00:00,15,25.69
AL,MOBILE,2012-12-13 00:00:00,532,265468.0
AL,MOBILE,2013-03-21 00:00:00,1,65070.0
AL,MOBILE,2013-06-14 00:00:00,1,44722.0
AL,MOBILE,2013-09-05 00:00:00,1,412000.0
AL,MONTGOMERY,2006-04-12 00:00:00,21,11746.0
AL,MONTGOMERY,2006-09-21 00:00:00,4,369160.0
AL,MONTGOMERY,2006-11-07 00:00:00,31,15469.0
AL,MONTGOMERY,2006-11-08 00:00:00,5,2495.0
AL,MONTGOMERY,2006-11-16 00:00:00,10,3907.0
AL,MONTGOMERY,2007-09-05 00:00:00,36,4968.0
AL,MONTGOMERY,2007-09-10 00:00:00,5,461450.0
AL,MONTGOMERY,2007-09-11 00:00:00,2,184580.0
AL,MONTGOMERY,2010-08-03 00:00:00,36,4320.0
AL,MONTGOMERY,2010-11-08 00:00:00,8,884.0
AL,MONTGOMERY,2010-11-22 00:00:00,2,7156.0
AL,MONTGOMERY,2010-12-07 00:00:00,1,0.0
AL,MONTGOMERY,2010-12-11 00:00:00,4,442.0
AL,MONTGOMERY,2011-02-08 00:00:00,6,2994.0
AL,MONTGOMERY,2011-09-20 00:00:00,2,442.0
AL,MONTGOMERY,2011-12-05 00:00:00,6,442.0
AL,MONTGOMERY,2012-02-06 00:00:00,22,25.69
AL,MONTGOMERY,2012-03-26 00:00:00,1,47989.0
AL,MONTGOMERY,2012-03-27 00:00:00,3,143967.0
AL,MONTGOMERY,2012-04-26 00:00:00,122,0.0
AL,MONTGOMERY,2012-05-21 00:00:00,3,94722.0
AL,MONTGOMERY,2012-10-23 00:00:00,1,47069.0
AL,MONTGOMERY,2012-10-25 00:00:00,1,25000.0
AL,MONTGOMERY,2013-04-12 00:00:00,3,32241.0
AL,MONTGOMERY,2013-05-29 00:00:00,18,2322.0
AL,MONTGOMERY,2013-06-06 00:00:00,4,175419.0
AL,MONTGOMERY,2013-07-16 00:00:00,6,25.69
AL,MONTGOMERY,2013-10-02 00:00:00,1,658000.0
AL,MONTGOMERY,2013-10-21 00:00:00,1,60409.0
AL,MORGAN,2006-07-19 00:00:00,2,283107.0
AL,MORGAN,2006-11-07 00:00:00,3,414.0
AL,MORGAN,2006-11-08 00:00:00,2,998.0
AL,MORGAN,2007-09-05 00:00:00,2,276.0
AL,MORGAN,2008-10-31 00:00:00,1,138.0
AL,MORGAN,2012-04-03 00:00:00,3,143967.0
AL,MORGAN,2012-04-24 00:00:00,2,94138.0
AL,MORGAN,2012-05-07 00:00:00,2,50000.0
AL,MORGAN,2012-05-23 00:00:00,1,25000.0
AL,MORGAN,2012-05-30 00:00:00,1,25000.0
AL,MORGAN,2012-05-31 00:00:00,1,25000.0
AL,MORGAN,2012-12-05 00:00:00,7,3493.0
AL,MORGAN,2013-04-15 00:00:00,2,21494.0
AL,MORGAN,2013-10-04 00:00:00,1,412000.0
AL,PERRY,2012-04-27 00:00:00,2,50000.0
AL,PICKENS,2010-12-04 00:00:00,1,0.0
AL,PICKENS,2010-12-16 00:00:00,7,442.0
AL,PICKENS,2011-01-31 00:00:00,4,24794.84
AL,PICKENS,2011-02-17 00:00:00,5,826.0
AL,PICKENS,2012-08-11 00:00:00,1,2366.91
AL,PICKENS,2012-11-10 00:00:00,1,18305.52
AL,PICKENS,2012-11-20 00:00:00,1,44722.0
AL,PICKENS,2013-05-10 00:00:00,36,683.64
AL,PICKENS,2013-06-05 00:00:00,5,34.42
AL,PICKENS,2013-07-08 00:00:00,2,50000.0
AL,PICKENS,2013-10-10 00:00:00,1,44722.0
AL,RUSSELL,2011-08-01 00:00:00,15,2070.0
AL,SAINT CLAIR,2006-05-04 00:00:00,3,414.0
AL,SAINT CLAIR,2006-11-08 00:00:00,7,3493.0
AL,SAINT CLAIR,2006-12-06 00:00:00,4,1996.0
AL,SAINT CLAIR,2010-10-21 00:00:00,2,442.0
AL,SAINT CLAIR,2011-04-10 00:00:00,9,271.15
AL,SAINT CLAIR,2011-05-26 00:00:00,1,41253.0
AL,SAINT CLAIR,2011-10-19 00:00:00,1,72953.0
AL,SAINT CLAIR,2011-10-24 00:00:00,2,145906.0
AL,SAINT CLAIR,2011-11-30 00:00:00,1,25000.0
AL,SAINT CLAIR,2012-01-28 00:00:00,9,4491.0
AL,SAINT CLAIR,2012-02-15 00:00:00,3,75000.0
AL,SAINT CLAIR,2012-02-18 00:00:00,1,25000.0
AL,SAINT CLAIR,2012-02-28 00:00:00,1,25000.0
AL,SAINT CLAIR,2012-03-30 00:00:00,2,95978.0
AL,SAINT CLAIR,2012-04-04 00:00:00,10,60000.0
AL,SAINT CLAIR,2012-04-09 00:00:00,2,72989.0
AL,SAINT CLAIR,2012-04-10 00:00:00,15,25.69
AL,SAINT CLAIR,2012-04-11 00:00:00,1,25000.0
AL,SAINT CLAIR,2012-04-12 00:00:00,1,25000.0
AL,SAINT CLAIR,2012-04-19 00:00:00,1,44722.0
AL,SAINT CLAIR,2012-04-27 00:00:00,3,75000.0
AL,SAINT CLAIR,2012-05-24 00:00:00,1,25000.0
AL,SAINT CLAIR,2012-06-29 00:00:00,1,47989.0
AL,SAINT CLAIR,2012-08-13 00:00:00,1,41253.0
AL,SAINT CLAIR,2012-12-12 00:00:00,9,4491.0
AL,SAINT CLAIR,2013-01-05 00:00:00,1,44722.0
AL,SAINT CLAIR,2013-05-28 00:00:00,1,47989.0
AL,SAINT CLAIR,2013-12-05 00:00:00,2,8820.0
AL,SHELBY,2006-05-25 00:00:00,4,552.0
AL,SHELBY,2006-11-07 00:00:00,7,2771.0
AL,SHELBY,2006-11-08 00:00:00,2,276.0
AL,SHELBY,2011-08-03 00:00:00,2,826.0
AL,SHELBY,2011-08-06 00:00:00,6,826.0
AL,SHELBY,2011-08-27 00:00:00,13,826.0
AL,SHELBY,2011-09-20 00:00:00,3,75000.0
AL,SHELBY,2011-11-26 00:00:00,4,2832.63
AL,SHELBY,2011-12-24 00:00:00,3,442.0
AL,SHELBY,2012-01-07 00:00:00,2,826.0
AL,SHELBY,2012-01-14 00:00:00,1,12931.0
AL,SHELBY,2012-02-04 00:00:00,3,75000.0
AL,SHELBY,2012-03-14 00:00:00,5,125000.0
AL,SHELBY,2012-03-19 00:00:00,1,25000.0
AL,SHELBY,2012-05-07 00:00:00,1,25000.0
AL,SHELBY,2012-05-08 00:00:00,1,47989.0
AL,SHELBY,2012-06-01 00:00:00,4,17200.0
AL,SHELBY,2012-06-07 00:00:00,1,41253.0
AL,SHELBY,2012-06-25 00:00:00,4,24000.0
AL,SHELBY,2012-06-29 00:00:00,1,25000.0
AL,SHELBY,2012-07-21 00:00:00,22,25.69
AL,SHELBY,2012-07-30 00:00:00,3,143967.0
AL,SHELBY,2012-07-31 00:00:00,22,25.69
AL,SHELBY,2012-12-13 00:00:00,1,18054.18
AL,SHELBY,2013-11-08 00:00:00,2,0.0
AL,SHELBY,2014-02-20 00:00:00,12,8820.0
AL,TALLADEGA,2006-05-24 00:00:00,6,2994.0
AL,TALLADEGA,2006-05-25 00:00:00,6,828.0
AL,TALLADEGA,2006-11-08 00:00:00,10,4268.0
AL,TALLADEGA,2012-03-19 00:00:00,1,25000.0
AL,TALLADEGA,2012-05-19 00:00:00,1,13571.95
AL,TALLADEGA,2012-08-07 00:00:00,1,47989.0
AL,TALLADEGA,2013-01-31 00:00:00,3,442.0
AL,TALLADEGA,2013-11-05 00:00:00,1,44722.0
AL,TALLADEGA,2013-12-05 00:00:00,1,59562.0
AL,TALLAPOOSA,2006-05-24 00:00:00,10,1380.0
AL,TALLAPOOSA,2008-03-12 00:00:00,2,998.0
AL,TALLAPOOSA,2013-12-24 00:00:00,8,26.6
AL,TUSCALOOSA,2006-05-04 00:00:00,1,138.0
AL,TUSCALOOSA,2006-07-12 00:00:00,1,92290.0
AL,TUSCALOOSA,2006-09-12 00:00:00,1,92290.0
AL,TUSCALOOSA,2006-11-06 00:00:00,1,499.0
AL,TUSCALOOSA,2006-11-08 00:00:00,10,3185.0
AL,TUSCALOOSA,2006-11-15 00:00:00,25,6338.0
AL,TUSCALOOSA,2006-11-16 00:00:00,7,966.0
AL,TUSCALOOSA,2011-02-01 00:00:00,67,8040.0
AL,TUSCALOOSA,2011-11-05 00:00:00,7,12739.0
AL,TUSCALOOSA,2013-12-23 00:00:00,1,55500.0
AL,TUSCALOOSA,2014-03-04 00:00:00,1,39052.0
AL,WALKER,2011-04-23 00:00:00,10,826.0
AL,WALKER,2011-05-13 00:00:00,1,39441.0
AL,WALKER,2012-04-11 00:00:00,5,139441.0
AL,WALKER,2012-04-25 00:00:00,1,25000.0
AL,WALKER,2012-05-03 00:00:00,25,25.69
AL,WALKER,2012-05-10 00:00:00,3,442.0
AL,WALKER,2012-05-25 00:00:00,2,1284.86
AL,WALKER,2012-07-06 00:00:00,3,18000.0
AL,WALKER,2012-08-27 00:00:00,1,25000.0
AL,WALKER,2013-08-27 00:00:00,1,47989.0
AL,WALKER,2013-11-14 00:00:00,20,6000.0
AL,WASHINGTON,2006-11-07 00:00:00,2,276.0
AL,WASHINGTON,2006-12-06 00:00:00,6,828.0
AL,WASHINGTON,2006-12-12 00:00:00,3,1497.0
AL,WASHINGTON,2011-08-25 00:00:00,1,25000.0
AL,WASHINGTON,2011-12-15 00:00:00,1,25000.0
AL,WASHINGTON,2012-01-23 00:00:00,1,25000.0
AL,WASHINGTON,2012-03-08 00:00:00,1,25000.0
AL,WASHINGTON,2012-06-07 00:00:00,2,168594.0
AL,WASHINGTON,2012-12-12 00:00:00,11,5489.0
AL,WASHINGTON,2013-02-07 00:00:00,17,6317.0
AL,WINSTON,2006-11-08 00:00:00,4,1274.0
AL,WINSTON,2011-09-01 00:00:00,1,55500.0
AL,WINSTON,2011-10-14 00:00:00,1,44722.0
AR,ARKANSAS,2010-12-13 00:00:00,1,138.0
AR,ARKANSAS,2011-04-22 00:00:00,2,258.0
AR,ARKANSAS,2012-04-19 00:00:00,3,378.0
AR,ASHLEY,2011-08-19 00:00:00,1,25000.0
AR,ASHLEY,2011-10-19 00:00:00,2,50000.0
AR,ASHLEY,2011-11-10 00:00:00,1,138.0
AR,ASHLEY,2012-01-21 00:00:00,1,18054.18
AR,ASHLEY,2013-07-24 00:00:00,1,65070.0
AR,BAXTER,2006-10-16 00:00:00,4,552.0
AR,BAXTER,2006-12-08 00:00:00,3,473924.0
AR,BAXTER,2012-02-06 00:00:00,2,184580.0
AR,BAXTER,2012-04-16 00:00:00,1,120.0
AR,BENTON,2006-12-08 00:00:00,1,92290.0
AR,BENTON,2011-03-12 00:00:00,2,50000.0
AR,BENTON,2011-06-06 00:00:00,1,25000.0
AR,BENTON,2011-09-29 00:00:00,1,25000.0
AR,BENTON,2011-11-18 00:00:00,1,25000.0
AR,BENTON,2011-12-13 00:00:00,1,41253.0
AR,BENTON,2011-12-15 00:00:00,2,276.0
AR,BENTON,2011-12-16 00:00:00,1,25000.0
AR,BENTON,2012-04-16 00:00:00,11,5128.0
AR,BENTON,2012-04-19 00:00:00,22,2856.0
AR,BENTON,2012-04-20 00:00:00,37,41845.0
AR,BENTON,2013-09-25 00:00:00,1,629800.0
AR,BENTON,2013-12-27 08:33:59,1,865000.0
AR,BENTON,2014-01-09 00:00:00,1,47455.0
AR,BOONE,2006-06-30 00:00:00,6,2994.0
AR,BOONE,2011-03-16 00:00:00,1,25000.0
AR,BOONE,2011-04-16 00:00:00,4,480.0
AR,BOONE,2011-10-28 00:00:00,1,200000.0
AR,BOONE,2013-12-10 08:38:29,1,72953.0
AR,CARROLL,2006-07-10 00:00:00,2,276.0
AR,CARROLL,2006-10-12 00:00:00,8,2548.0
AR,CARROLL,2010-12-16 00:00:00,2,240.0
AR,CARROLL,2011-02-25 00:00:00,2,240.0
AR,CARROLL,2011-09-09 00:00:00,5,600.0
AR,CLARK,2007-01-29 00:00:00,4,1996.0
AR,CLARK,2008-04-30 00:00:00,2,276.0
AR,CLARK,2011-05-23 00:00:00,1,25000.0
AR,CLARK,2011-09-09 00:00:00,6,1896.0
AR,CLARK,2011-10-13 00:00:00,1,41253.0
AR,CLARK,2011-12-10 00:00:00,4,480.0
AR,CLARK,2011-12-15 00:00:00,2,276.0
AR,CLARK,2012-02-13 00:00:00,1,25000.0
AR,CLARK,2012-03-07 00:00:00,1,25000.0
AR,CLARK,2012-05-08 00:00:00,3,1497.0
AR,CLARK,2012-05-23 00:00:00,25,25.69
AR,CLAY,2008-04-11 00:00:00,1,138.0
AR,CLAY,2012-05-08 00:00:00,3,360.0
AR,CLEBURNE,2006-10-12 00:00:00,11,3684.0
AR,CLEBURNE,2011-09-01 00:00:00,1,25000.0
AR,CLEBURNE,2012-04-20 00:00:00,5,2495.0
AR,CLEBURNE,2013-04-04 00:00:00,8,3992.0
AR,COLUMBIA,2006-07-10 00:00:00,4,1996.0
AR,COLUMBIA,2008-09-30 00:00:00,3,324.0
AR,COLUMBIA,2010-12-16 00:00:00,1,120.0
AR,CONWAY,2006-10-12 00:00:00,5,2495.0
AR,CONWAY,2006-11-02 00:00:00,2,276.0
AR,CONWAY,2007-07-27 00:00:00,1,499.0
AR,CONWAY,2011-01-25 00:00:00,4,1635.0
AR,CONWAY,2011-05-26 00:00:00,1,25000.0
AR,CONWAY,2011-06-22 00:00:00,4,480.0
AR,CONWAY,2012-04-20 00:00:00,13,1560.0
AR,CRAIGHEAD,2006-10-16 00:00:00,4,1996.0
AR,CRAWFORD,2006-06-30 00:00:00,3,1718.0
AR,CRAWFORD,2006-07-11 00:00:00,6,2994.0
AR,CRAWFORD,2006-10-12 00:00:00,1,499.0
AR,CRAWFORD,2006-11-06 00:00:00,8,2548.0
AR,CRAWFORD,2008-09-30 00:00:00,6,648.0
AR,CRAWFORD,2011-02-25 00:00:00,3,360.0
AR,CRAWFORD,2012-04-16 00:00:00,2,258.0
AR,CRITTENDEN,2011-04-16 00:00:00,6,720.0
AR,CRITTENDEN,2011-05-20 00:00:00,1,44722.0
AR,CRITTENDEN,2011-07-19 00:00:00,2,133480.7
AR,CRITTENDEN,2012-08-03 00:00:00,20,9980.0
AR,CROSS,2009-05-13 00:00:00,2,276.0
AR,CROSS,2011-02-25 00:00:00,3,414.0
AR,CROSS,2011-03-12 00:00:00,1,25000.0
AR,CROSS,2011-09-09 00:00:00,1,120.0
AR,CROSS,2011-12-10 00:00:00,15,1800.0
AR,CROSS,2011-12-15 00:00:00,8,1104.0
AR,DREW,2006-07-10 00:00:00,2,998.0
AR,DREW,2008-04-07 00:00:00,4,1996.0
AR,FAULKNER,2006-06-06 00:00:00,1,190817.0
AR,FAULKNER,2006-06-30 00:00:00,14,1932.0
AR,FAULKNER,2006-07-10 00:00:00,4,1996.0
AR,FAULKNER,2006-08-03 00:00:00,1,92290.0
AR,FAULKNER,2006-10-12 00:00:00,1,720.0
AR,FAULKNER,2006-10-20 00:00:00,1,190817.0
AR,FAULKNER,2007-01-29 00:00:00,2,276.0
AR,FAULKNER,2008-05-05 00:00:00,2,50000.0
AR,FAULKNER,2010-07-28 00:00:00,2,240.0
AR,FAULKNER,2011-04-16 00:00:00,1,120.0
AR,FAULKNER,2012-05-21 00:00:00,16,7984.0
AR,FRANKLIN,2007-09-12 00:00:00,2,276.0
AR,FRANKLIN,2011-09-09 00:00:00,1,120.0
AR,FRANKLIN,2011-10-25 00:00:00,8,0.0
AR,FRANKLIN,2012-03-27 00:00:00,3,95000.0
AR,FRANKLIN,2012-03-30 00:00:00,6,25.69
AR,FRANKLIN,2012-05-08 00:00:00,25,25.69
AR,FULTON,2006-06-29 00:00:00,1,499.0
AR,FULTON,2006-07-10 00:00:00,1,138.0
AR,FULTON,2007-07-27 00:00:00,7,3493.0
AR,FULTON,2012-08-03 00:00:00,6,8832.0
AR,GARLAND,2011-12-10 00:00:00,55,6600.0
AR,GARLAND,2011-12-15 00:00:00,1,138.0
AR,GRANT,2006-10-16 00:00:00,4,1996.0
AR,GREENE,2009-02-25 00:00:00,8,960.0
AR,GREENE,2012-06-05 00:00:00,1,25000.0
AR,GREENE,2012-06-28 00:00:00,2,50000.0
AR,HEMPSTEAD,2011-12-27 00:00:00,1,25000.0
AR,HOT SPRING,2011-03-12 00:00:00,1,25000.0
AR,HOWARD,2010-07-02 00:00:00,3,360.0
AR,HOWARD,2012-01-04 00:00:00,3,414.0
AR,HOWARD,2013-02-15 00:00:00,1,60566.0
AR,INDEPENDENCE,2010-07-12 00:00:00,5,540.0
AR,INDEPENDENCE,2011-09-09 00:00:00,1,138.0
AR,INDEPENDENCE,2011-12-10 00:00:00,47,5640.0
AR,INDEPENDENCE,2012-12-07 00:00:00,8,1104.0
AR,IZARD,2013-01-23 00:00:00,9,1080.0
AR,JACKSON,2013-02-20 00:00:00,1,55500.0
AR,JEFFERSON,2006-07-11 00:00:00,1,720.0
AR,JEFFERSON,2006-10-12 00:00:00,50,24950.0
AR,JEFFERSON,2006-10-16 00:00:00,2,998.0
AR,JEFFERSON,2008-05-05 00:00:00,1,25000.0
AR,JEFFERSON,2009-04-10 00:00:00,3,414.0
AR,LAFAYETTE,2012-11-16 00:00:00,1,138.0
AR,LAWRENCE,2006-06-30 00:00:00,4,432.0
AR,LAWRENCE,2006-10-12 00:00:00,4,552.0
AR,LAWRENCE,2006-10-16 00:00:00,3,1497.0
AR,LAWRENCE,2008-04-30 00:00:00,1,138.0
AR,LAWRENCE,2008-09-30 00:00:00,2,216.0
AR,LAWRENCE,2010-08-24 00:00:00,2,276.0
AR,LAWRENCE,2010-12-16 00:00:00,2,258.0
AR,LAWRENCE,2011-09-09 00:00:00,2,1416.0
AR,LAWRENCE,2011-12-05 00:00:00,1,25000.0
AR,LAWRENCE,2011-12-10 00:00:00,9,1080.0
AR,LAWRENCE,2012-02-06 00:00:00,1,41253.0
AR,LAWRENCE,2012-02-09 00:00:00,2,66253.0
AR,LAWRENCE,2012-02-13 00:00:00,2,50000.0
AR,LAWRENCE,2012-03-21 00:00:00,1,35000.0
AR,LAWRENCE,2012-03-30 00:00:00,1,35000.0
AR,LAWRENCE,2012-04-16 00:00:00,3,360.0
AR,LAWRENCE,2012-04-20 00:00:00,1,499.0
AR,LAWRENCE,2012-05-10 00:00:00,1,25000.0
AR,LAWRENCE,2012-08-03 00:00:00,6,8832.0
AR,LAWRENCE,2012-08-15 00:00:00,10,4990.0
AR,LAWRENCE,2012-08-30 00:00:00,1,120.0
AR,LAWRENCE,2012-08-31 00:00:00,1,499.0
AR,LAWRENCE,2013-11-05 00:00:00,1,59562.0
AR,LAWRENCE,2013-12-30 00:00:00,2,95978.0
AR,LEE,2011-12-10 00:00:00,8,960.0
AR,LINCOLN,2006-07-10 00:00:00,1,499.0
AR,LINCOLN,2011-12-23 00:00:00,1,25000.0
AR,LINCOLN,2012-02-09 00:00:00,2,50000.0
AR,LITTLE RIVER,2011-12-15 00:00:00,2,276.0
AR,LOGAN,2008-09-23 00:00:00,3,414.0
AR,LOGAN,2011-12-10 00:00:00,3,360.0
AR,LONOKE,2006-06-29 00:00:00,4,1996.0
AR,LONOKE,2006-10-12 00:00:00,4,1996.0
AR,LONOKE,2007-07-27 00:00:00,10,4990.0
AR,LONOKE,2010-10-19 00:00:00,1,1278.0
AR,LONOKE,2010-12-16 00:00:00,1,120.0
AR,LONOKE,2010-12-29 00:00:00,5,600.0
AR,LONOKE,2011-01-25 00:00:00,4,552.0
AR,LONOKE,2011-06-22 00:00:00,6,720.0
AR,LONOKE,2011-08-24 00:00:00,1,54313.7
AR,LONOKE,2011-08-26 00:00:00,1,25000.0
AR,LONOKE,2011-09-09 00:00:00,3,360.0
AR,LONOKE,2011-11-08 00:00:00,1,41253.0
AR,LONOKE,2012-04-16 00:00:00,1,499.0
AR,LONOKE,2012-04-26 00:00:00,1,25000.0
AR,LONOKE,2013-09-05 00:00:00,3,126093.0
AR,LONOKE,2014-04-15 00:00:00,2,107551.0
AR,MADISON,2011-04-01 00:00:00,1,25000.0
AR,MADISON,2011-09-09 00:00:00,5,600.0
AR,MADISON,2011-12-15 00:00:00,2,276.0
AR,MADISON,2012-02-03 00:00:00,1,25000.0
AR,MADISON,2012-04-26 00:00:00,1,25000.0
AR,MILLER,2006-01-10 00:00:00,1,499.0
AR,MILLER,2006-06-30 00:00:00,1,720.0
AR,MILLER,2006-07-11 00:00:00,21,10700.0
AR,MILLER,2006-11-01 00:00:00,2,276.0
AR,MILLER,2011-12-10 00:00:00,30,3870.0
AR,MISSISSIPPI,2006-06-30 00:00:00,1,720.0
AR,MISSISSIPPI,2006-10-16 00:00:00,6,2994.0
AR,MISSISSIPPI,2006-12-08 00:00:00,1,190817.0
AR,MISSISSIPPI,2007-01-29 00:00:00,19,5871.0
AR,MISSISSIPPI,2008-04-03 00:00:00,6,828.0
AR,MISSISSIPPI,2011-04-07 00:00:00,1,25000.0
AR,MISSISSIPPI,2011-06-08 00:00:00,1,25000.0
AR,MISSISSIPPI,2011-06-22 00:00:00,4,480.0
AR,MISSISSIPPI,2012-02-17 00:00:00,1,25000.0
AR,MISSISSIPPI,2012-06-08 00:00:00,15,25.69
AR,MONTGOMERY,2012-04-24 00:00:00,1,59562.0
AR,MONTGOMERY,2012-08-17 00:00:00,11,1356.0
AR,NEVADA,2011-06-22 00:00:00,4,480.0
AR,NEWTON,2010-12-16 00:00:00,1,120.0
AR,NEWTON,2011-01-25 00:00:00,2,637.0
AR,NEWTON,2011-04-16 00:00:00,2,258.0
AR,NEWTON,2012-02-03 00:00:00,1,25000.0
AR,OUACHITA,2006-06-29 00:00:00,9,4491.0
AR,OUACHITA,2006-10-12 00:00:00,4,552.0
AR,OUACHITA,2007-07-27 00:00:00,40,19960.0
AR,OUACHITA,2011-09-09 00:00:00,1,120.0
AR,OUACHITA,2011-09-23 00:00:00,1,25000.0
AR,OUACHITA,2011-11-10 00:00:00,1,138.0
AR,OUACHITA,2012-02-21 00:00:00,1,25000.0
AR,OUACHITA,2014-01-15 00:00:00,2,78104.0
AR,OUACHITA,2014-01-22 00:00:00,2,95444.0
AR,PHILLIPS,2008-04-14 00:00:00,1,720.0
AR,PHILLIPS,2009-04-08 00:00:00,1,126665.0
AR,PHILLIPS,2009-04-14 00:00:00,1,126665.0
AR,PHILLIPS,2011-01-25 00:00:00,1,138.0
AR,PHILLIPS,2013-05-31 00:00:00,2,145906.0
AR,PIKE,2010-12-13 00:00:00,1,138.0
AR,PIKE,2010-12-16 00:00:00,2,258.0
AR,PIKE,2011-03-01 00:00:00,1,47455.0
AR,PIKE,2011-04-07 00:00:00,1,25000.0
AR,PIKE,2011-04-16 00:00:00,3,360.0
AR,PIKE,2011-08-24 00:00:00,1,54313.7
AR,PIKE,2012-08-15 00:00:00,12,1566.0
AR,POINSETT,2012-03-30 00:00:00,1,25000.0
AR,POINSETT,2012-04-20 00:00:00,3,1497.0
AR,POLK,2006-10-12 00:00:00,6,2994.0
AR,POLK,2007-11-28 00:00:00,11,1188.0
AR,POLK,2011-12-10 00:00:00,4,480.0
AR,POPE,2006-07-10 00:00:00,10,4990.0
AR,POPE,2006-10-16 00:00:00,6,2994.0
AR,POPE,2009-02-25 00:00:00,2,240.0
AR,POPE,2010-12-29 00:00:00,4,552.0
AR,POPE,2011-04-22 00:00:00,1,120.0
AR,POPE,2011-12-10 00:00:00,5,600.0
AR,POPE,2012-04-16 00:00:00,26,3120.0
AR,POPE,2013-12-30 00:00:00,1,47989.0
AR,PRAIRIE,2010-10-19 00:00:00,1,1278.0
AR,PRAIRIE,2011-04-16 00:00:00,2,258.0
